Region,Year,Value,Category
Polynesia,1969,193000,agricultural_area
Polynesia,1968,190000,agricultural_area
Polynesia,1967,188000,agricultural_area
Polynesia,1966,188000,agricultural_area
Polynesia,1965,186000,agricultural_area
Polynesia,1964,185000,agricultural_area
Polynesia,1963,184000,agricultural_area
Polynesia,1962,183000,agricultural_area
Polynesia,1961,181000,agricultural_area
Small Island Developing States,2007,18302300,agricultural_area
Small Island Developing States,2006,18323100,agricultural_area
Small Island Developing States,2005,18315100,agricultural_area
Small Island Developing States,2004,18247800,agricultural_area
Small Island Developing States,2003,18332900,agricultural_area
Small Island Developing States,2002,18325800,agricultural_area
Small Island Developing States,2001,18358700,agricultural_area
Small Island Developing States,2000,18247400,agricultural_area
Small Island Developing States,1999,18362600,agricultural_area
Small Island Developing States,1998,18356200,agricultural_area
Small Island Developing States,1997,18378700,agricultural_area
Small Island Developing States,1996,18208700,agricultural_area
Small Island Developing States,1995,18256700,agricultural_area
Small Island Developing States,1994,18155200,agricultural_area
Small Island Developing States,1993,18163200,agricultural_area
Small Island Developing States,1992,18264200,agricultural_area
Small Island Developing States,1991,18205200,agricultural_area
Small Island Developing States,1990,18144000,agricultural_area
Small Island Developing States,1989,18240000,agricultural_area
Small Island Developing States,1988,18218000,agricultural_area
Small Island Developing States,1987,18124000,agricultural_area
Small Island Developing States,1986,17811000,agricultural_area
Small Island Developing States,1985,17521000,agricultural_area
Small Island Developing States,1984,17394000,agricultural_area
Small Island Developing States,1983,17357000,agricultural_area
Small Island Developing States,1982,17247000,agricultural_area
Small Island Developing States,1981,17085000,agricultural_area
Small Island Developing States,1980,17059000,agricultural_area
Small Island Developing States,1979,16943000,agricultural_area
Small Island Developing States,1978,16902000,agricultural_area
Small Island Developing States,1977,16815000,agricultural_area
Small Island Developing States,1976,16630000,agricultural_area
Small Island Developing States,1975,16272000,agricultural_area
Small Island Developing States,1974,16033000,agricultural_area
Small Island Developing States,1973,16207000,agricultural_area
Small Island Developing States,1972,15887000,agricultural_area
Small Island Developing States,1971,15466000,agricultural_area
Small Island Developing States,1970,15384000,agricultural_area
Small Island Developing States,1969,15070000,agricultural_area
Small Island Developing States,1968,14970000,agricultural_area
Small Island Developing States,1967,14814000,agricultural_area
Small Island Developing States,1966,14642000,agricultural_area
Small Island Developing States,1965,14666000,agricultural_area
Small Island Developing States,1964,14840000,agricultural_area
Small Island Developing States,1963,14108000,agricultural_area
Small Island Developing States,1962,13835000,agricultural_area
Small Island Developing States,1961,13569000,agricultural_area
South America,2007,580185000,agricultural_area
South America,2006,579161400,agricultural_area
South America,2005,578592800,agricultural_area
South America,2004,577902500,agricultural_area
South America,2003,574288500,agricultural_area
South America,2002,574180000,agricultural_area
South America,2001,574661000,agricultural_area
South America,2000,576022000,agricultural_area
South America,1999,575954000,agricultural_area
South America,1998,574447000,agricultural_area
South America,1997,572840000,agricultural_area
South America,1996,571825000,agricultural_area
South America,1995,568090000,agricultural_area
South America,1994,561074000,agricultural_area
South America,1993,560797000,agricultural_area
South America,1992,557808000,agricultural_area
South America,1991,555511000,agricultural_area
South America,1990,551992000,agricultural_area
South America,1989,547134000,agricultural_area
South America,1988,545354000,agricultural_area
South America,1987,544017000,agricultural_area
South America,1986,542103000,agricultural_area
South America,1985,537302000,agricultural_area
South America,1984,535420000,agricultural_area
South America,1983,533112000,agricultural_area
South America,1982,531733000,agricultural_area
South America,1981,527878000,agricultural_area
South America,1980,525287000,agricultural_area
South America,1979,522765000,agricultural_area
South America,1978,519282000,agricultural_area
South America,1977,517953000,agricultural_area
South America,1976,514000000,agricultural_area
South America,1975,510088000,agricultural_area
South America,1974,505477000,agricultural_area
South America,1973,499987000,agricultural_area
South America,1972,496424000,agricultural_area
South America,1971,491992000,agricultural_area
South America,1970,484902000,agricultural_area
South America,1969,482680000,agricultural_area
South America,1968,473361000,agricultural_area
South America,1967,467693000,agricultural_area
South America,1966,463982000,agricultural_area
South America,1965,459767000,agricultural_area
South America,1964,455476000,agricultural_area
South America,1963,451323000,agricultural_area
South America,1962,446251000,agricultural_area
South America,1961,440903000,agricultural_area
South-Eastern Asia,2007,117660200,agricultural_area
South-Eastern Asia,2006,117208100,agricultural_area
South-Eastern Asia,2005,116297900,agricultural_area
South-Eastern Asia,2004,117107400,agricultural_area
South-Eastern Asia,2003,113637800,agricultural_area
South-Eastern Asia,2002,110738200,agricultural_area
South-Eastern Asia,2001,110757200,agricultural_area
South-Eastern Asia,2000,110231200,agricultural_area
South-Eastern Asia,1999,109180200,agricultural_area
South-Eastern Asia,1998,107779200,agricultural_area
South-Eastern Asia,1997,107142200,agricultural_area
South-Eastern Asia,1996,106839200,agricultural_area
South-Eastern Asia,1995,106447200,agricultural_area
South-Eastern Asia,1994,106164200,agricultural_area
South-Eastern Asia,1993,106287200,agricultural_area
South-Eastern Asia,1992,105459200,agricultural_area
South-Eastern Asia,1991,105353200,agricultural_area
South-Eastern Asia,1990,108430000,agricultural_area
South-Eastern Asia,1989,107362000,agricultural_area
South-Eastern Asia,1988,106450000,agricultural_area
South-Eastern Asia,1987,104923000,agricultural_area
South-Eastern Asia,1986,101631000,agricultural_area
South-Eastern Asia,1985,99242000,agricultural_area
South-Eastern Asia,1984,95618000,agricultural_area
South-Eastern Asia,1983,96068000,agricultural_area
South-Eastern Asia,1982,95702000,agricultural_area
South-Eastern Asia,1981,94941000,agricultural_area
South-Eastern Asia,1980,94422000,agricultural_area
South-Eastern Asia,1979,93849000,agricultural_area
South-Eastern Asia,1978,93272000,agricultural_area
South-Eastern Asia,1977,92707000,agricultural_area
South-Eastern Asia,1976,91746000,agricultural_area
South-Eastern Asia,1975,90803000,agricultural_area
South-Eastern Asia,1974,90094000,agricultural_area
South-Eastern Asia,1973,88866000,agricultural_area
South-Eastern Asia,1972,88271000,agricultural_area
South-Eastern Asia,1971,87180000,agricultural_area
South-Eastern Asia,1970,88020000,agricultural_area
South-Eastern Asia,1969,87557000,agricultural_area
South-Eastern Asia,1968,87446000,agricultural_area
South-Eastern Asia,1967,87194000,agricultural_area
South-Eastern Asia,1966,86661000,agricultural_area
South-Eastern Asia,1965,86220000,agricultural_area
South-Eastern Asia,1964,85988000,agricultural_area
South-Eastern Asia,1963,85302000,agricultural_area
South-Eastern Asia,1962,84740000,agricultural_area
South-Eastern Asia,1961,84221000,agricultural_area
Southern Africa,2007,167681000,agricultural_area
Southern Africa,2006,167686000,agricultural_area
Southern Africa,2005,167915500,agricultural_area
Southern Africa,2004,167881000,agricultural_area
Southern Africa,2003,167902000,agricultural_area
Southern Africa,2002,167952000,agricultural_area
Southern Africa,2001,167937000,agricultural_area
Southern Africa,2000,168086000,agricultural_area
Southern Africa,1999,167971000,agricultural_area
Southern Africa,1998,167999000,agricultural_area
Southern Africa,1997,168041000,agricultural_area
Southern Africa,1996,168132000,agricultural_area
Southern Africa,1995,167955000,agricultural_area
Southern Africa,1994,167415000,agricultural_area
Southern Africa,1993,166725000,agricultural_area
Southern Africa,1992,166090000,agricultural_area
Southern Africa,1991,165588000,agricultural_area
Southern Africa,1990,165072000,agricultural_area
Southern Africa,1989,164546000,agricultural_area
Southern Africa,1988,164000000,agricultural_area
Southern Africa,1987,163609000,agricultural_area
Southern Africa,1986,163090000,agricultural_area
Southern Africa,1985,162809000,agricultural_area
Southern Africa,1984,162785000,agricultural_area
Southern Africa,1983,162790000,agricultural_area
Southern Africa,1982,162788000,agricultural_area
Southern Africa,1981,162861000,agricultural_area
Southern Africa,1980,162922000,agricultural_area
Southern Africa,1979,163033000,agricultural_area
Southern Africa,1978,163138000,agricultural_area
Southern Africa,1977,163196000,agricultural_area
Southern Africa,1976,163307000,agricultural_area
Southern Africa,1975,163476000,agricultural_area
Southern Africa,1974,163852000,agricultural_area
Southern Africa,1973,164077000,agricultural_area
Southern Africa,1972,164291000,agricultural_area
Southern Africa,1971,164480000,agricultural_area
Southern Africa,1970,164755000,agricultural_area
Southern Africa,1969,165008000,agricultural_area
Southern Africa,1968,165281000,agricultural_area
Southern Africa,1967,165534000,agricultural_area
Southern Africa,1966,165811000,agricultural_area
Southern Africa,1965,165971000,agricultural_area
Southern Africa,1964,167117000,agricultural_area
Southern Africa,1963,168362000,agricultural_area
Southern Africa,1962,169520000,agricultural_area
Southern Africa,1961,170719000,agricultural_area
Southern Asia,2007,310129000,agricultural_area
Southern Asia,2006,309685000,agricultural_area
Southern Asia,2005,309301000,agricultural_area
Southern Asia,2004,325781000,agricultural_area
Southern Asia,2003,326872000,agricultural_area
Southern Asia,2002,325029000,agricultural_area
Southern Asia,2001,331892200,agricultural_area
Southern Asia,2000,326473000,agricultural_area
Southern Asia,1999,325623000,agricultural_area
Southern Asia,1998,327037000,agricultural_area
Southern Asia,1997,325726000,agricultural_area
Southern Asia,1996,325951000,agricultural_area
Southern Asia,1995,325497000,agricultural_area
Southern Asia,1994,325586000,agricultural_area
Southern Asia,1993,325457000,agricultural_area
Southern Asia,1992,324758000,agricultural_area
Southern Asia,1991,324869000,agricultural_area
Southern Asia,1990,323512000,agricultural_area
Southern Asia,1989,324077000,agricultural_area
Southern Asia,1988,324908000,agricultural_area
Southern Asia,1987,323497000,agricultural_area
Southern Asia,1986,322448000,agricultural_area
Southern Asia,1985,321806000,agricultural_area
Southern Asia,1984,320797000,agricultural_area
Southern Asia,1983,319828000,agricultural_area
Southern Asia,1982,319771000,agricultural_area
Southern Asia,1981,318886000,agricultural_area
Southern Asia,1980,318134000,agricultural_area
Southern Asia,1979,320428000,agricultural_area
Southern Asia,1978,319629000,agricultural_area
Southern Asia,1977,320295000,agricultural_area
Southern Asia,1976,320153000,agricultural_area
Southern Asia,1975,320687000,agricultural_area
Southern Asia,1974,320057000,agricultural_area
Southern Asia,1973,319502000,agricultural_area
Southern Asia,1972,317405000,agricultural_area
Southern Asia,1971,316271000,agricultural_area
Southern Asia,1970,316185000,agricultural_area
Southern Asia,1969,315714000,agricultural_area
Southern Asia,1968,316095000,agricultural_area
Southern Asia,1967,315478000,agricultural_area
Southern Asia,1966,315474000,agricultural_area
Southern Asia,1965,314546000,agricultural_area
Southern Asia,1964,313272000,agricultural_area
Southern Asia,1963,311089000,agricultural_area
Southern Asia,1962,310713000,agricultural_area
Southern Asia,1961,308859000,agricultural_area
Southern Europe,2007,65972300,agricultural_area
Southern Europe,2006,66566200,agricultural_area
Southern Europe,2005,67704300,agricultural_area
Southern Europe,2004,68512400,agricultural_area
Southern Europe,2003,68775000,agricultural_area
Southern Europe,2002,69790000,agricultural_area
Southern Europe,2001,70049000,agricultural_area
Southern Europe,2000,70476000,agricultural_area
Southern Europe,1999,70810000,agricultural_area
Southern Europe,1998,71339000,agricultural_area
Southern Europe,1997,71210000,agricultural_area
Southern Europe,1996,71667000,agricultural_area
Southern Europe,1995,71846000,agricultural_area
Southern Europe,1994,72712000,agricultural_area
Southern Europe,1993,72752000,agricultural_area
Southern Europe,1992,73132000,agricultural_area
Southern Europe,1991,74647000,agricultural_area
Southern Europe,1990,75742000,agricultural_area
Southern Europe,1989,76027000,agricultural_area
Southern Europe,1988,75865000,agricultural_area
Southern Europe,1987,76065000,agricultural_area
Southern Europe,1986,76126000,agricultural_area
Southern Europe,1985,76272000,agricultural_area
Southern Europe,1984,76392000,agricultural_area
Southern Europe,1983,76561000,agricultural_area
Southern Europe,1982,77290000,agricultural_area
Southern Europe,1981,77382000,agricultural_area
Southern Europe,1980,77402000,agricultural_area
Southern Europe,1979,77517000,agricultural_area
Southern Europe,1978,77649000,agricultural_area
Southern Europe,1977,77593000,agricultural_area
Southern Europe,1976,77557000,agricultural_area
Southern Europe,1975,78020000,agricultural_area
Southern Europe,1974,78257000,agricultural_area
Southern Europe,1973,78473000,agricultural_area
Southern Europe,1972,78882000,agricultural_area
Southern Europe,1971,79184000,agricultural_area
Southern Europe,1970,81280000,agricultural_area
Southern Europe,1969,81737000,agricultural_area
Southern Europe,1968,81517000,agricultural_area
Southern Europe,1967,81757000,agricultural_area
Southern Europe,1966,81553000,agricultural_area
Southern Europe,1965,81745000,agricultural_area
Southern Europe,1964,82144000,agricultural_area
Southern Europe,1963,82594000,agricultural_area
Southern Europe,1962,82806000,agricultural_area
Southern Europe,1961,82927000,agricultural_area
Western Africa,2007,285326000,agricultural_area
Western Africa,2006,284073000,agricultural_area
Western Africa,2005,282497000,agricultural_area
Western Africa,2004,274455000,agricultural_area
Western Africa,2003,273455000,agricultural_area
Western Africa,2002,272388000,agricultural_area
Western Africa,2001,270054000,agricultural_area
Western Africa,2000,267499000,agricultural_area
Western Africa,1999,265763200,agricultural_area
Western Africa,1998,264211400,agricultural_area
Western Africa,1997,261440600,agricultural_area
Western Africa,1996,260759800,agricultural_area
Western Africa,1995,260529000,agricultural_area
Western Africa,1994,258818400,agricultural_area
Western Africa,1993,256176900,agricultural_area
Western Africa,1992,254648300,agricultural_area
Western Africa,1991,253183700,agricultural_area
Western Africa,1990,251884100,agricultural_area
Western Africa,1989,249687600,agricultural_area
Western Africa,1988,249197000,agricultural_area
Western Africa,1987,247742000,agricultural_area
Western Africa,1986,247642000,agricultural_area
Western Africa,1985,246546000,agricultural_area
Western Africa,1984,245776000,agricultural_area
Western Africa,1983,245266000,agricultural_area
Western Africa,1982,244272000,agricultural_area
Western Africa,1981,243557000,agricultural_area
Western Africa,1980,243730000,agricultural_area
Western Africa,1979,242761000,agricultural_area
Western Africa,1978,242380000,agricultural_area
Western Africa,1977,241968000,agricultural_area
Western Africa,1976,241571000,agricultural_area
Western Africa,1975,241057000,agricultural_area
Western Africa,1974,240599000,agricultural_area
Western Africa,1973,241229000,agricultural_area
Western Africa,1972,241314000,agricultural_area
Western Africa,1971,241225000,agricultural_area
Western Africa,1970,241206000,agricultural_area
Western Africa,1969,241983000,agricultural_area
Western Africa,1968,241634000,agricultural_area
Western Africa,1967,240739000,agricultural_area
Western Africa,1966,240401000,agricultural_area
Western Africa,1965,240289000,agricultural_area
Western Africa,1964,239940000,agricultural_area
Western Africa,1963,239687000,agricultural_area
Western Africa,1962,239443000,agricultural_area
Western Africa,1961,239094000,agricultural_area
Western Asia,2007,274250900,agricultural_area
Western Asia,2006,275169800,agricultural_area
Western Asia,2005,276099400,agricultural_area
Western Asia,2004,276006700,agricultural_area
Western Asia,2003,275246600,agricultural_area
Western Asia,2002,276007900,agricultural_area
Western Asia,2001,275081600,agricultural_area
Western Asia,2000,274608400,agricultural_area
Western Asia,1999,274915500,agricultural_area
Western Asia,1998,274613300,agricultural_area
Western Asia,1997,273660700,agricultural_area
Western Asia,1996,273256600,agricultural_area
Western Asia,1995,273396700,agricultural_area
Western Asia,1994,273835200,agricultural_area
Western Asia,1993,273725600,agricultural_area
Western Asia,1992,223758900,agricultural_area
Western Asia,1991,215112400,agricultural_area
Western Asia,1990,214330200,agricultural_area
Western Asia,1989,208964800,agricultural_area
Western Asia,1988,203224000,agricultural_area
Western Asia,1987,198327000,agricultural_area
Western Asia,1986,192151800,agricultural_area
Western Asia,1985,186640800,agricultural_area
Western Asia,1984,180854100,agricultural_area
Western Asia,1983,174875000,agricultural_area
Western Asia,1982,175201100,agricultural_area
Western Asia,1981,176550600,agricultural_area
Western Asia,1980,176413000,agricultural_area
Western Asia,1979,176580000,agricultural_area
Western Asia,1978,175679000,agricultural_area
Western Asia,1977,175556000,agricultural_area
Western Asia,1976,175549000,agricultural_area
Western Asia,1975,175445000,agricultural_area
Western Asia,1974,176173000,agricultural_area
Western Asia,1973,176417000,agricultural_area
Western Asia,1972,176051000,agricultural_area
Western Asia,1971,174608000,agricultural_area
Western Asia,1970,174401000,agricultural_area
Western Asia,1969,174777000,agricultural_area
Western Asia,1968,173652000,agricultural_area
Western Asia,1967,173493000,agricultural_area
Western Asia,1966,173578000,agricultural_area
Western Asia,1965,174005000,agricultural_area
Western Asia,1964,174460000,agricultural_area
Western Asia,1963,174713000,agricultural_area
Western Asia,1962,173813000,agricultural_area
Western Asia,1961,173563000,agricultural_area
Western Europe,2007,54590000,agricultural_area
Western Europe,2006,54687000,agricultural_area
Western Europe,2005,54847000,agricultural_area
Western Europe,2004,54902000,agricultural_area
Western Europe,2003,55078000,agricultural_area
Western Europe,2002,54934000,agricultural_area
Western Europe,2001,55021000,agricultural_area
Western Europe,2000,55177000,agricultural_area
Western Europe,1999,55517000,agricultural_area
Western Europe,1998,55797000,agricultural_area
Western Europe,1997,55774000,agricultural_area
Western Europe,1996,55831000,agricultural_area
Western Europe,1995,55881000,agricultural_area
Western Europe,1994,55928000,agricultural_area
Western Europe,1993,55876000,agricultural_area
Western Europe,1992,55819000,agricultural_area
Western Europe,1991,56523000,agricultural_area
Western Europe,1990,57579000,agricultural_area
Western Europe,1989,57773000,agricultural_area
Western Europe,1988,57996000,agricultural_area
Western Europe,1987,58423000,agricultural_area
Western Europe,1986,58656000,agricultural_area
Western Europe,1985,58762000,agricultural_area
Western Europe,1984,58870000,agricultural_area
Western Europe,1983,58964000,agricultural_area
Western Europe,1982,59282000,agricultural_area
Western Europe,1981,59337000,agricultural_area
Western Europe,1980,59436000,agricultural_area
Western Europe,1979,59843000,agricultural_area
Western Europe,1978,60188000,agricultural_area
Western Europe,1977,60175000,agricultural_area
Western Europe,1976,60352000,agricultural_area
Western Europe,1975,60841000,agricultural_area
Western Europe,1974,60980000,agricultural_area
Western Europe,1973,61040000,agricultural_area
Western Europe,1972,61247000,agricultural_area
Western Europe,1971,61536000,agricultural_area
Western Europe,1970,61553000,agricultural_area
Western Europe,1969,62481000,agricultural_area
Western Europe,1968,62550000,agricultural_area
Western Europe,1967,63153000,agricultural_area
Western Europe,1966,63500000,agricultural_area
Western Europe,1965,63719000,agricultural_area
Western Europe,1964,63767000,agricultural_area
Western Europe,1963,63981000,agricultural_area
Western Europe,1962,64167000,agricultural_area
Western Europe,1961,64263000,agricultural_area
World,2007,4931862000,agricultural_area
World,2006,4937783600,agricultural_area
World,2005,4945770400,agricultural_area
World,2004,4945699300,agricultural_area
World,2003,4937312000,agricultural_area
World,2002,4950709300,agricultural_area
World,2001,4967137100,agricultural_area
World,2000,4960102200,agricultural_area
World,1999,4952892100,agricultural_area
World,1998,4943702200,agricultural_area
World,1997,4933977700,agricultural_area
World,1996,4933718600,agricultural_area
World,1995,4931811300,agricultural_area
World,1994,4934868100,agricultural_area
World,1993,4922928400,agricultural_area
World,1992,4895492600,agricultural_area
World,1991,4859093900,agricultural_area
World,1990,4858103300,agricultural_area
World,1989,4847402800,agricultural_area
World,1988,4832235500,agricultural_area
World,1987,4806139900,agricultural_area
World,1986,4787626900,agricultural_area
World,1985,4761073100,agricultural_area
World,1984,4725974600,agricultural_area
World,1983,4705679700,agricultural_area
World,1982,4686956200,agricultural_area
World,1981,4673296900,agricultural_area
World,1980,4666114400,agricultural_area
World,1979,4653503600,agricultural_area
World,1978,4638842900,agricultural_area
World,1977,4634446200,agricultural_area
World,1976,4629761400,agricultural_area
World,1975,4629791600,agricultural_area
World,1974,4622274400,agricultural_area
World,1973,4608004700,agricultural_area
World,1972,4592513600,agricultural_area
World,1971,4577524500,agricultural_area
World,1970,4563306500,agricultural_area
World,1969,4555785500,agricultural_area
World,1968,4533967200,agricultural_area
World,1967,4523784100,agricultural_area
World,1966,4511620000,agricultural_area
World,1965,4500180000,agricultural_area
World,1964,4487162800,agricultural_area
World,1963,4477645200,agricultural_area
World,1962,4467935500,agricultural_area
World,1961,4457105500,agricultural_area
Africa,2007,219183300,arable_land
Africa,2006,217915300,arable_land
Africa,2005,216504000,arable_land
Africa,2004,210652000,arable_land
Africa,2003,209250700,arable_land
Africa,2002,204519000,arable_land
Africa,2001,201780000,arable_land
Africa,2000,199780000,arable_land
Africa,1999,199787200,arable_land
Africa,1998,199095400,arable_land
Africa,1997,196675600,arable_land
Africa,1996,195977800,arable_land
Africa,1995,195390000,arable_land
Africa,1994,191992400,arable_land
Africa,1993,190881900,arable_land
Africa,1992,187086300,arable_land
Africa,1991,184348700,arable_land
Africa,1990,182234100,arable_land
Africa,1989,180190600,arable_land
Africa,1988,178900000,arable_land
Africa,1987,177544000,arable_land
Africa,1986,177020000,arable_land
Africa,1985,176111000,arable_land
Africa,1984,173602000,arable_land
Africa,1983,172678000,arable_land
Africa,1982,172213000,arable_land
Africa,1981,171421000,arable_land
Africa,1980,171438000,arable_land
Africa,1979,171279000,arable_land
Africa,1978,170933000,arable_land
Africa,1977,169337000,arable_land
Africa,1976,169106000,arable_land
Africa,1975,168049000,arable_land
Africa,1974,166348000,arable_land
Africa,1973,166677000,arable_land
Africa,1972,166355000,arable_land
Africa,1971,166343000,arable_land
Africa,1970,164400000,arable_land
Africa,1969,163875000,arable_land
Africa,1968,162581000,arable_land
Africa,1967,160959000,arable_land
Africa,1966,160164000,arable_land
Africa,1965,159349000,arable_land
Africa,1964,157901000,arable_land
Africa,1963,156872000,arable_land
Africa,1962,154984000,arable_land
Africa,1961,154234000,arable_land
Americas,2007,364368100,arable_land
Americas,2006,363209700,arable_land
Americas,2005,365142000,arable_land
Americas,2004,367112000,arable_land
Americas,2003,367671000,arable_land
Americas,2002,365393000,arable_land
Americas,2001,364833900,arable_land
Americas,2000,363715700,arable_land
Americas,1999,363592600,arable_land
Americas,1998,364573500,arable_land
Americas,1997,364864000,arable_land
Americas,1996,365640000,arable_land
Americas,1995,368451000,arable_land
Americas,1994,363143000,arable_land
Americas,1993,363089000,arable_land
Americas,1992,363789000,arable_land
Americas,1991,364839000,arable_land
Americas,1990,363447000,arable_land
Americas,1989,362803000,arable_land
Americas,1988,362766000,arable_land
Americas,1987,362672000,arable_land
Americas,1986,364273000,arable_land
Americas,1985,362075000,arable_land
Americas,1984,361403000,arable_land
Americas,1983,361125000,arable_land
Americas,1982,361103000,arable_land
Americas,1981,359638000,arable_land
Americas,1980,358603000,arable_land
Americas,1979,357871000,arable_land
Americas,1978,356421000,arable_land
Americas,1977,353555000,arable_land
Americas,1976,351638000,arable_land
Americas,1975,349810000,arable_land
Americas,1974,348112000,arable_land
Americas,1973,346320000,arable_land
Americas,1972,345139000,arable_land
Americas,1971,343859000,arable_land
Americas,1970,342224000,arable_land
Americas,1969,340094000,arable_land
Americas,1968,328779000,arable_land
Americas,1967,318498000,arable_land
Americas,1966,317845000,arable_land
Americas,1965,316756000,arable_land
Americas,1964,315895000,arable_land
Americas,1963,315322000,arable_land
Americas,1962,309676000,arable_land
Americas,1961,310203000,arable_land
Asia,2007,504537100,arable_land
Asia,2006,503038600,arable_land
Asia,2005,500849500,arable_land
Asia,2004,499213100,arable_land
Asia,2003,497054100,arable_land
Asia,2002,494557300,arable_land
Asia,2001,495474700,arable_land
Asia,2000,497481600,arable_land
Asia,1999,498241900,arable_land
Asia,1998,493841700,arable_land
Asia,1997,492670200,arable_land
Asia,1996,495204800,arable_land
Asia,1995,498378300,arable_land
Asia,1994,501294600,arable_land
Asia,1993,502884800,arable_land
Asia,1992,502231200,arable_land
Asia,1991,457524400,arable_land
Asia,1990,458517200,arable_land
Asia,1989,458920800,arable_land
Asia,1988,458420000,arable_land
Asia,1987,456886000,arable_land
Asia,1986,453339800,arable_land
Asia,1985,451754800,arable_land
Asia,1984,440127100,arable_land
Asia,1983,437584000,arable_land
Asia,1982,424653100,arable_land
Asia,1981,424335600,arable_land
Asia,1980,422615000,arable_land
Asia,1979,425540000,arable_land
Asia,1978,423498000,arable_land
Asia,1977,423440000,arable_land
Asia,1976,422404000,arable_land
Asia,1975,421956000,arable_land
Asia,1974,423304000,arable_land
Asia,1973,421618000,arable_land
Asia,1972,419713000,arable_land
Asia,1971,417137000,arable_land
Asia,1970,418670000,arable_land
Asia,1969,418405000,arable_land
Asia,1968,417725000,arable_land
Asia,1967,417867000,arable_land
Asia,1966,417524000,arable_land
Asia,1965,417156000,arable_land
Asia,1964,415989000,arable_land
Asia,1963,413856000,arable_land
Asia,1962,411743000,arable_land
Asia,1961,410324000,arable_land
Australia and New Zealand,2007,45046000,arable_land
Australia and New Zealand,2006,48630000,arable_land
Australia and New Zealand,2005,50386000,arable_land
Australia and New Zealand,2004,48677000,arable_land
Australia and New Zealand,2003,47886000,arable_land
Australia and New Zealand,2002,48665000,arable_land
Australia and New Zealand,2001,51307000,arable_land
Australia and New Zealand,2000,48804000,arable_land
Australia and New Zealand,1999,47085000,arable_land
Australia and New Zealand,1998,45610000,arable_land
Australia and New Zealand,1997,41426000,arable_land
Australia and New Zealand,1996,37842000,arable_land
Australia and New Zealand,1995,41676000,arable_land
Australia and New Zealand,1994,49007000,arable_land
Australia and New Zealand,1993,48230000,arable_land
Australia and New Zealand,1992,49275000,arable_land
Australia and New Zealand,1991,48056000,arable_land
Australia and New Zealand,1990,50545000,arable_land
Australia and New Zealand,1989,50234000,arable_land
Australia and New Zealand,1988,49519000,arable_land
Australia and New Zealand,1987,49557000,arable_land
Australia and New Zealand,1986,49398000,arable_land
Australia and New Zealand,1985,49672000,arable_land
Australia and New Zealand,1984,49642000,arable_land
Australia and New Zealand,1983,47402000,arable_land
Australia and New Zealand,1982,48921000,arable_land
Australia and New Zealand,1981,45574000,arable_land
Australia and New Zealand,1980,46647000,arable_land
Australia and New Zealand,1979,46593000,arable_land
Australia and New Zealand,1978,45220000,arable_land
Australia and New Zealand,1977,43823000,arable_land
Australia and New Zealand,1976,44837000,arable_land
Australia and New Zealand,1975,45045000,arable_land
Australia and New Zealand,1974,45010000,arable_land
Australia and New Zealand,1973,43128000,arable_land
Australia and New Zealand,1972,43567000,arable_land
Australia and New Zealand,1971,44070000,arable_land
Australia and New Zealand,1970,44579000,arable_land
Australia and New Zealand,1969,44470000,arable_land
Australia and New Zealand,1968,44360000,arable_land
Australia and New Zealand,1967,44253000,arable_land
Australia and New Zealand,1966,42589000,arable_land
Australia and New Zealand,1965,39946000,arable_land
Australia and New Zealand,1964,38360000,arable_land
Australia and New Zealand,1963,36019000,arable_land
Australia and New Zealand,1962,35093000,arable_land
Australia and New Zealand,1961,33185000,arable_land
Caribbean,2007,5656000,arable_land
Caribbean,2006,5716000,arable_land
Caribbean,2005,5754000,arable_land
Caribbean,2004,5792000,arable_land
Caribbean,2003,5843000,arable_land
Caribbean,2002,5889000,arable_land
Caribbean,2001,5637900,arable_land
Caribbean,2000,5590700,arable_land
Caribbean,1999,5694600,arable_land
Caribbean,1998,5692500,arable_land
Caribbean,1997,5731000,arable_land
Caribbean,1996,5528000,arable_land
Caribbean,1995,5732000,arable_land
Caribbean,1994,5736000,arable_land
Caribbean,1993,5664000,arable_land
Caribbean,1992,5590000,arable_land
Caribbean,1991,5443000,arable_land
Caribbean,1990,5399000,arable_land
Caribbean,1989,5511000,arable_land
Caribbean,1988,5487000,arable_land
Caribbean,1987,5425000,arable_land
Caribbean,1986,5432000,arable_land
Caribbean,1985,5349000,arable_land
Caribbean,1984,5296000,arable_land
Caribbean,1983,5285000,arable_land
Caribbean,1982,5257000,arable_land
Caribbean,1981,5229000,arable_land
Caribbean,1980,5220000,arable_land
Caribbean,1979,5217000,arable_land
Caribbean,1978,5260000,arable_land
Caribbean,1977,5219000,arable_land
Caribbean,1976,5184000,arable_land
Caribbean,1975,4979000,arable_land
Caribbean,1974,4721000,arable_land
Caribbean,1973,4854000,arable_land
Caribbean,1972,4679000,arable_land
Caribbean,1971,4468000,arable_land
Caribbean,1970,4514000,arable_land
Caribbean,1969,4163000,arable_land
Caribbean,1968,4131000,arable_land
Caribbean,1967,3883000,arable_land
Caribbean,1966,3742000,arable_land
Caribbean,1965,3828000,arable_land
Caribbean,1964,3951000,arable_land
Caribbean,1963,3794000,arable_land
Caribbean,1962,3695000,arable_land
Caribbean,1961,3641000,arable_land
Central America,2007,30594000,arable_land
Central America,2006,30535000,arable_land
Central America,2005,31105000,arable_land
Central America,2004,31310000,arable_land
Central America,2003,31730000,arable_land
